grade,sub_grade_num,short_emp,emp_length_num,home_ownership,dti,purpose,payment_inc_ratio,delinq_2yrs,delinq_2yrs_zero,inq_last_6mths,last_delinq_none,last_major_derog_none,open_acc,pub_rec,pub_rec_zero,revol_util,bad_loans
B,0.3720821266929677,0,5,MORTGAGE,32.94437062671857,medical,8.322005114412846,1,0,1,1,1,11,0,1,59.36093083317001,1
F,0.0588968721361143,0,4,MORTGAGE,19.387901952829782,debt_consolidation,10.615759196844683,0,1,3,1,1,15,0,0,49.459180887203225,0
G,0.5881077483003179,1,5,RENT,27.3083195515562,home_improvement,9.041804978409951,2,0,2,1,1,14,0,0,42.32179499262493,1
A,0.0228926364110855,0,6,RENT,27.80106797691029,debt_consolidation,1.0532721708900443,0,1,3,1,1,8,0,1,15.32117821388872,0
B,0.5359359931290713,0,8,RENT,20.45184910494956,car,12.811051756136838,1,0,2,1,0,12,1,1,91.50906964293324,1
E,0.1824763310992293,0,6,RENT,19.555640766939323,car,8.81058741930431,0,1,2,1,1,12,0,1,99.29355946770396,0
F,0.6092232191607129,0,3,MORTGAGE,9.753396592266784,credit_card,10.030904602120438,0,1,3,1,1,5,0,1,91.23807554944844,1
B,0.4011795622737633,0,1,RENT,20.79717643274915,small_business,10.558396064666464,1,1,1,1,1,12,0,0,86.6065329670618,1
E,0.5729785357445442,0,9,RENT,15.52201430724973,home_improvement,1.3774673422871768,0,1,3,0,1,8,0,0,33.32327470091513,0
C,0.1449792257775095,0,5,MORTGAGE,17.72034639665089,debt_consolidation,3.0595689605586616,2,1,3,1,1,6,0,1,42.08124404522502,0
F,0.8770182565967823,1,7,MORTGAGE,14.725120259181582,medical,5.10043901587543,1,1,0,1,0,2,0,0,67.05114302219164,1
C,0.8225847431332838,1,8,MORTGAGE,31.118473858586725,medical,2.1395031212966806,1,1,1,1,1,9,0,1,56.809547198705936,1
D,0.7586762880080304,0,7,OWN,24.64461343727768,medical,3.391332971974525,0,1,1,1,1,7,0,1,36.974126308597846,0
E,0.2264184175019995,0,6,OWN,33.19579331898916,small_business,7.428648750826344,0,1,2,1,1,13,0,1,15.822772423082332,1
B,0.9120400046332782,1,8,MORTGAGE,36.47985929096716,home_improvement,12.674777025277844,1,1,6,1,1,9,0,1,24.46420907555783,1
C,0.7055177908538621,0,6,RENT,16.57059439715818,home_improvement,11.846427713763294,1,1,2,1,1,9,0,1,6.009963453113598,0
G,0.4816998380123409,1,7,MORTGAGE,24.40736719573177,car,3.178039874797216,1,1,3,1,1,9,0,0,61.15669501912421,1
A,0.8439764430073599,1,8,RENT,27.118187493326563,debt_consolidation,5.034802916700001,1,0,2,1,1,9,0,0,36.16896154404662,0
G,0.1993840371812656,0,5,OWN,35.42773606295545,debt_consolidation,5.779062876198114,0,1,4,0,0,5,0,0,76.91471514849019,1
E,0.2612025529886999,0,2,OWN,38.53156031681623,small_business,3.803887047422603,0,1,2,0,1,11,1,0,91.81336934304416,1
C,0.0300338524311621,0,0,MORTGAGE,15.236116158974212,medical,10.970946615365868,0,1,1,1,1,11,0,1,26.719782282115588,0
A,0.422380388387244,0,0,RENT,10.694987761142084,home_improvement,12.091591621030458,0,1,3,1,1,11,0,0,45.7944789323655,0
G,0.6717548797488365,0,3,OWN,8.50206746476139,debt_consolidation,1.917900384553836,3,1,2,1,1,10,0,1,39.02296809328553,1
G,0.0460949659866288,0,8,RENT,28.53417358391681,home_improvement,1.6820644377710947,0,1,1,1,1,4,0,1,36.1673128080493,0
C,0.3332730818338332,0,8,OWN,10.081088482475096,debt_consolidation,10.416127514067062,0,0,0,0,1,5,1,1,85.85957456494755,0
F,0.6478099328175694,0,6,RENT,17.659432906069064,small_business,9.541141291270584,1,1,0,1,0,10,0,1,47.28049970358058,1
C,0.229563120958141,1,9,OWN,38.42494296151564,small_business,9.219968551313844,0,1,5,1,1,8,1,1,53.37839735767454,0
F,0.8510035284995405,0,3,MORTGAGE,22.084768013142572,small_business,10.49678857410911,0,1,2,1,1,7,0,1,60.60402700226925,1
D,0.4564661136500516,1,5,MORTGAGE,23.80419525588529,debt_consolidation,4.758092722541841,0,0,0,1,0,7,0,1,82.0139201719637,0
B,0.6340497403486612,0,5,MORTGAGE,17.468601787654865,debt_consolidation,13.278614265897566,0,0,3,1,1,13,0,1,32.73995633840847,0
E,0.2585966054788634,0,6,RENT,10.865126998325549,debt_consolidation,13.864824300927951,1,0,2,0,1,10,1,1,53.056769350092544,0
B,0.4674800774330716,1,8,RENT,26.994807470123654,credit_card,13.48123772890838,0,1,3,0,1,8,0,0,25.112156280271392,0
D,0.4515006391688037,0,5,MORTGAGE,29.44289963499341,small_business,9.005898099091185,1,1,3,0,1,7,0,0,69.01090578523565,1
A,0.8642835359638399,1,3,MORTGAGE,25.27516895794238,debt_consolidation,6.485217942884694,0,1,1,1,1,9,1,1,2.5499051617478785,0
A,0.030483260311388,0,5,RENT,9.454643115513608,car,5.5538747568859055,1,1,3,0,1,3,1,0,33.18916812323499,1
A,0.0845326152935723,0,6,RENT,29.482672800995395,car,10.961865140346196,0,1,2,1,1,7,0,1,46.320285455102415,0
B,0.8118270519676236,0,5,RENT,7.893636807980732,debt_consolidation,10.650426130143924,0,1,1,1,1,10,0,1,39.50121383344646,0
D,0.2035578718208798,0,5,MORTGAGE,23.18351336294768,debt_consolidation,7.924402459977101,1,0,2,0,1,8,0,0,60.93350400422297,0
D,0.7646247893186022,0,4,MORTGAGE,34.05278667316615,home_improvement,4.966499225234367,1,0,3,1,1,9,0,0,42.42477603698308,1
B,0.1181452579895744,0,3,OWN,34.48033979665045,small_business,9.621673202659665,1,1,1,1,1,4,0,0,6.603774862479172,1
F,0.6545848001914603,0,3,RENT,16.143564686347137,car,6.191078472034263,0,1,1,1,1,9,1,1,1.4786151141256254,0
C,0.7835372098671322,1,6,OWN,10.081290105669588,debt_consolidation,6.426301743405942,2,0,3,1,1,9,0,1,17.66307791391598,1
E,0.9036846312897628,1,3,OWN,6.029095907754475,home_improvement,6.287061705905302,1,0,2,1,1,6,2,1,75.10388521206328,1
A,0.5241115412269551,1,6,MORTGAGE,21.361093092703893,car,7.81954468500834,0,1,3,1,1,8,0,1,21.297174922745043,0
D,0.1830152889419335,0,8,MORTGAGE,39.36417384632013,medical,4.374631221623671,1,1,0,1,1,8,0,1,26.757819098130287,1
B,0.0964501932195189,0,5,RENT,9.223343956702928,debt_consolidation,8.47168343941371,2,0,1,0,1,4,0,1,8.553610013881253,0
C,0.6454684255181676,0,4,OWN,26.81279668892136,car,5.050998298133904,0,1,2,1,1,7,0,1,59.269091136019306,0
C,0.0255640774503034,0,2,RENT,33.47803426240267,home_improvement,3.445245822279972,0,0,0,1,1,8,0,1,32.98820132401995,0
E,0.6185321404346871,0,8,MORTGAGE,11.96547726933326,debt_consolidation,14.277836890219644,1,1,1,1,1,8,0,0,57.29115208833348,0
B,0.9518866337525363,1,5,RENT,36.34986723652016,small_business,9.244510156381065,0,1,0,1,0,7,0,1,13.717282042828316,0
A,0.1862786988736643,0,4,RENT,30.18213486069597,debt_consolidation,7.494028062123621,2,1,4,0,1,8,0,0,65.76284215151367,1
B,0.3639422077732936,1,0,MORTGAGE,6.0905703473264055,credit_card,2.6969226716306167,0,1,1,1,1,6,0,1,11.868982858722957,0
E,0.95353607215237,1,7,RENT,11.843777819643863,medical,1.2135062062817354,0,0,4,1,1,9,0,0,66.36855081237049,0
D,0.7816958358789954,0,2,MORTGAGE,11.001954814066533,home_improvement,8.275359182572164,1,1,5,1,1,5,0,0,89.0706065208698,1
A,0.8632315840105634,0,8,MORTGAGE,22.86606200145741,medical,1.9109712204996945,1,1,2,1,1,7,0,1,6.088117619222833,0
A,0.7191052354067161,0,6,RENT,30.888764648746527,debt_consolidation,6.705274791605025,1,0,3,1,1,6,0,1,85.5403766497702,1
A,0.7751603744039878,1,2,OWN,17.26660944344132,credit_card,5.323396170744709,0,1,1,1,1,11,1,0,30.74944435425413,0
A,0.2361190309369671,1,6,OWN,20.298747554200123,small_business,10.935550468701708,1,1,2,1,1,17,1,1,27.332913286563976,1
E,0.6874704544296875,0,10,OWN,13.79039292766699,small_business,1.135940858511821,2,0,1,1,1,1,0,1,54.77905659479725,1
B,0.2115056253112343,0,7,MORTGAGE,37.89496306564308,small_business,4.910567954111176,1,1,2,1,1,11,0,0,3.224873515324622,1
B,0.4575790177801248,1,10,RENT,15.854402137818294,credit_card,14.32374148957696,0,1,2,1,1,3,1,1,58.32975867070386,0
D,0.082927152509726,0,7,MORTGAGE,30.180221323909308,car,10.066069862435644,1,1,2,1,1,10,0,0,49.56225849370149,1
A,0.4429717199040301,1,4,MORTGAGE,27.674938934911708,medical,8.753868081031886,2,0,2,1,1,6,0,0,48.25544167254816,0
B,0.4379599187142736,0,5,MORTGAGE,19.326271981659406,credit_card,2.561250527797645,1,1,2,1,1,9,0,1,93.24406943924788,1
C,0.6905497751379728,0,2,MORTGAGE,27.67289064794757,medical,3.261833061368633,1,1,3,0,1,6,0,1,88.55385295440824,1
D,0.9802452729451584,0,8,MORTGAGE,31.32011753033528,medical,11.272307185154794,0,1,1,1,1,8,0,0,84.43815003231099,1
E,0.305291175151522,1,10,MORTGAGE,32.28635100013506,home_improvement,11.560304578681388,0,1,3,1,1,5,0,1,86.01952263797614,1
B,0.9957698020603658,0,5,MORTGAGE,13.149165864920905,credit_card,8.442194648810199,1,1,5,1,1,6,1,1,28.220889328203203,1
D,0.1658424300123022,0,6,MORTGAGE,16.328600052259297,credit_card,7.433083908114572,0,1,4,1,1,8,1,0,59.876264946272585,0
A,0.5552141402096816,0,4,RENT,20.16852977917433,debt_consolidation,1.098483335064261,1,1,0,1,1,11,0,1,13.056432518398395,0
D,0.5063205654154745,0,4,MORTGAGE,17.414897568504777,medical,1.7645691355007993,0,1,0,1,1,5,0,1,78.75169351549498,0
F,0.0966848222199425,1,2,MORTGAGE,23.14633836652796,credit_card,4.120398931965983,1,1,4,1,1,5,0,1,20.39804480296528,1
D,0.2940576528911326,0,8,OWN,35.30400543481725,credit_card,3.4548731488478115,0,1,2,1,1,9,0,0,78.30957428031833,0
A,0.3378303724970236,1,1,MORTGAGE,11.680414251090358,credit_card,14.423767205001871,0,0,2,1,1,7,0,1,43.07678802975175,0
A,0.1676215638405844,0,2,MORTGAGE,38.31917473504623,car,11.512028988355594,0,1,1,0,1,10,0,0,87.21661218059076,1
C,0.0553791341479579,0,8,MORTGAGE,6.895983455656848,car,3.4634911471876046,0,1,0,0,1,2,0,1,55.07017849436549,0
B,0.9043223757005172,1,7,MORTGAGE,26.051673091058124,credit_card,4.341202004045444,0,1,2,0,1,4,0,1,35.344917227545146,0
C,0.4845800868555292,1,6,MORTGAGE,32.0246659116165,medical,5.8616415936531645,1,1,2,1,1,13,2,1,89.50029113432173,1
C,0.6905375964742351,0,2,RENT,21.70962361747351,home_improvement,2.960917213121032,0,0,0,1,1,5,1,1,67.52947686216707,0
A,0.6943642762165398,0,6,MORTGAGE,16.493817990885788,medical,12.91339134096731,0,1,0,0,1,9,1,1,74.2724290742611,0
B,0.865747305790218,0,6,RENT,24.874248746222108,credit_card,13.001397373215474,0,0,3,1,1,5,0,1,69.64862033965808,0
F,0.3554030541748556,0,3,OWN,12.338210088494549,medical,1.3795002063656798,0,1,2,1,1,11,0,0,65.31409934256016,0
B,0.4069721949110915,0,4,OWN,13.3046086324082,car,6.688314249293277,0,1,0,1,1,5,0,1,11.886397705761198,0
E,0.4520935223903841,0,7,MORTGAGE,29.630438808526574,car,11.488461029409487,1,0,2,1,1,6,0,1,40.637782620959975,1
D,0.05273537831137,0,10,MORTGAGE,5.409262658904845,debt_consolidation,7.606358709464922,0,0,3,1,1,11,1,1,84.91419951246442,0
F,0.9295023560929282,0,0,MORTGAGE,22.7530754786705,small_business,13.9783452328599,0,0,2,1,0,10,0,0,93.39536847815106,1
D,0.7261060683694185,0,3,OWN,26.98297231362472,car,5.65220832751396,1,0,5,1,1,10,1,1,5.550082362298103,0
B,0.0283452110800426,0,10,MORTGAGE,22.852299766234893,medical,11.291462881513898,0,0,4,0,1,4,0,1,31.76165287706635,0
D,0.8095792609149848,0,6,MORTGAGE,39.55707301192517,car,2.2984045982471124,1,1,2,1,1,10,0,0,37.77896843824448,1
A,0.7311358457044123,1,3,MORTGAGE,35.3168698360306,small_business,7.443452596732917,0,0,3,1,1,5,0,1,11.64536295608174,0
E,0.9932605590440924,0,0,MORTGAGE,34.66152238702797,medical,14.919790022369709,0,1,1,1,1,8,0,1,66.30640956942786,0
B,0.2903017397572357,0,3,MORTGAGE,35.68257130336709,small_business,11.05021989440323,0,0,1,1,1,5,0,0,12.857393893805613,1
C,0.1837389258424279,1,5,OWN,14.844714174640355,car,4.154977862160225,0,1,4,1,1,10,0,1,10.191586401490504,0
C,0.7070032619468586,1,5,MORTGAGE,19.542656415271026,small_business,2.4089687564204745,1,1,1,1,1,10,0,1,91.97965942987692,1
A,0.4106562465694906,0,8,RENT,29.10284054469318,medical,9.23008326422192,1,1,1,1,1,8,0,1,7.780505202858901,0
G,0.1691249065413598,1,7,MORTGAGE,34.29104045672998,home_improvement,13.56778030272755,0,1,1,0,1,7,1,1,15.04753194174152,1
E,0.0702653806592187,0,3,OWN,14.47805615242582,small_business,13.367831652353397,1,0,1,1,1,10,0,1,81.52918354255804,1
C,0.6367107106558413,1,5,MORTGAGE,32.324289245556216,home_improvement,7.836402389794694,1,1,4,0,1,8,1,1,82.45625407271392,1
A,0.4516678862863036,0,9,MORTGAGE,25.81617029802514,home_improvement,10.570074356636054,1,1,5,1,1,4,0,0,23.58855207538149,1
F,0.6768227766872404,1,6,MORTGAGE,18.56679715381696,debt_consolidation,8.028915765006573,0,1,1,1,1,7,0,1,39.45312692700259,0
E,0.2916023718260224,0,7,MORTGAGE,29.538582422885018,medical,8.22946679426184,0,0,4,1,0,14,0,1,2.575763104415507,0
A,0.2610116430878437,0,3,RENT,37.6080376765476,credit_card,13.293555508740964,0,1,1,1,1,5,0,1,2.807528188746033,0
C,0.8007978982214211,0,8,MORTGAGE,11.386170417233757,debt_consolidation,2.429256402517413,0,1,1,1,0,8,0,1,94.66681582504592,0
D,0.5673604917703218,1,5,RENT,36.50594163930205,credit_card,9.741298006248796,0,0,2,1,1,16,0,0,98.17930655514166,1
B,0.308394591965146,1,8,MORTGAGE,39.11368765418352,car,11.001181820924122,2,0,1,0,1,10,1,1,47.08213368674264,1
C,0.0993827789508601,0,8,OWN,18.352222516325227,car,6.846777157139755,2,1,1,1,1,9,0,0,89.83068654902631,1
C,0.2713633940030386,1,5,RENT,25.12046194378261,credit_card,9.969383431517246,1,1,1,0,0,4,0,1,45.16718027179824,1
C,0.047734875310951,0,0,RENT,9.140007487456236,debt_consolidation,7.977561795947072,0,0,4,1,1,9,0,1,32.08738373605683,0
C,0.9109362268394552,0,7,MORTGAGE,11.065137513813562,home_improvement,2.7968533118490955,2,1,3,1,1,11,0,1,12.311814614812288,0
B,0.019211949045148,0,8,RENT,8.92649489204644,home_improvement,9.40182363151468,2,1,3,1,0,10,0,0,84.06821027822564,1
D,0.7227105407090678,0,0,RENT,27.286392849751056,credit_card,3.489915816525807,0,0,2,1,0,3,1,1,67.15897236582259,0
B,0.026302640105881,1,5,RENT,11.098232248577965,home_improvement,14.93108040434512,1,0,2,1,0,12,0,0,9.89348141830667,1
F,0.3751685133877843,0,2,OWN,21.44341225006703,medical,9.557725365982243,0,0,2,1,1,9,0,1,26.096030185931195,1
B,0.98416289176408,1,1,RENT,20.816644692825925,debt_consolidation,2.7233888881525443,1,1,3,1,1,8,0,1,73.31749664914585,0
C,0.7899117002228051,0,4,RENT,7.521046686485981,car,3.58592868549826,0,1,2,1,1,6,0,0,77.42843404548991,0
B,0.8787761843434171,0,5,MORTGAGE,32.70313377093304,credit_card,13.934195469947866,0,1,1,1,1,13,0,1,10.498076108255372,0
D,0.5106711381708199,0,5,RENT,35.38533246962644,home_improvement,11.707716749030292,0,1,1,1,1,5,0,1,14.80479254879954,0
B,0.4541438002090874,0,10,RENT,24.26621768351757,small_business,1.498752538762938,1,1,0,0,1,11,2,1,86.64162695928694,1
B,0.2361971790019896,0,4,MORTGAGE,33.52012344453627,small_business,8.175826341224369,2,1,3,1,1,9,0,0,46.952559982105925,1
E,0.5657943124890096,0,4,RENT,27.40967903438269,home_improvement,2.354485999412913,0,1,2,1,1,6,1,1,46.96713383051333,0
D,0.0233068906933774,0,8,MORTGAGE,20.28120385857682,small_business,13.742104708825718,0,1,2,1,1,10,0,1,7.739174567620077,0
A,0.4004123812115523,0,3,RENT,30.31520767603784,debt_consolidation,2.11503462353492,2,1,0,1,1,7,0,1,35.22034924362123,1
D,0.0463533643664455,1,1,MORTGAGE,23.00066475492479,debt_consolidation,5.37848604754649,1,0,1,1,1,8,0,0,17.49991763164973,0
D,0.0209409518089406,1,4,RENT,35.4646336837447,medical,4.124593145209213,0,1,1,0,1,8,1,1,61.36491241865249,1
C,0.126803491705212,1,4,RENT,36.53758127604583,home_improvement,14.27199693642777,0,0,5,1,0,5,1,0,42.71996892311341,1
D,0.9410894531853792,0,4,OWN,12.812418187275608,credit_card,12.322981930641571,2,1,4,0,1,12,0,1,97.14387514316245,1
D,0.7283020730065786,0,9,RENT,15.248871801786,home_improvement,14.125123247873546,0,1,2,1,1,5,0,1,91.77096212245176,0
D,0.30475561214194,0,2,OWN,27.87559376360699,home_improvement,9.786318584379716,0,1,2,0,1,6,0,1,92.70587343177964,0
D,0.1529948058306258,0,3,MORTGAGE,23.960525473414425,medical,12.82951468137211,1,0,0,1,1,2,1,1,4.6540728059301095,0
D,0.3218275081690799,0,9,RENT,39.35413916494516,car,12.863880717750009,1,1,2,1,1,9,0,1,41.29914684355684,1
A,0.3101825508587844,0,7,RENT,28.66669871639349,debt_consolidation,14.526415289454803,0,1,0,1,1,8,0,1,18.74189248613561,0
D,0.7979151555646766,0,8,RENT,30.80888548293804,small_business,8.56276506472308,0,1,0,1,1,6,1,0,67.35592332465087,0
C,0.3038712949213128,0,7,MORTGAGE,9.063363198265415,debt_consolidation,5.312364351387833,1,1,1,1,1,5,0,0,79.2758372236573,1
A,0.7292138830142402,1,2,RENT,13.78184336141577,small_business,10.31217655051325,2,1,4,1,1,5,0,1,0.6881045562809107,1
B,0.8268978929650226,0,9,OWN,14.47300833064471,debt_consolidation,12.684186879511884,0,0,3,1,0,8,0,1,2.706791866914382,0
C,0.8448023379256068,0,5,MORTGAGE,9.984851938398457,home_improvement,9.81756339025994,0,1,2,0,1,10,0,1,98.43465401430512,0
D,0.0762415874152619,0,5,RENT,15.59741826723461,debt_consolidation,11.383897518223025,0,0,4,1,1,3,0,1,49.04045303850481,0
D,0.8551716533746285,1,7,RENT,26.39096706491563,small_business,14.725841125730405,0,1,0,1,1,6,0,1,54.27974610441581,0
D,0.8222726776741838,1,2,MORTGAGE,26.90055684679807,medical,2.213196292963305,1,0,1,1,1,11,0,0,60.01967893746563,0
B,0.5299183256781684,0,4,MORTGAGE,7.09255953306764,credit_card,11.771426228819914,0,1,1,0,1,12,0,1,72.96435545157533,0
F,0.8429372177413045,0,3,RENT,11.783232653993595,medical,2.3637500446607493,0,1,1,1,1,10,0,1,97.27000115445314,1
C,0.2905233479535638,1,6,RENT,36.08920328993083,credit_card,3.544922304077709,1,1,2,1,1,7,0,1,51.56149979967719,1
B,0.1480571025528178,0,6,MORTGAGE,28.059014858434068,home_improvement,2.228070788928995,1,1,2,1,1,9,0,1,5.497450607684584,1
E,0.2331202398570193,0,2,RENT,32.10788310743578,home_improvement,13.721103616343512,0,1,2,0,1,8,0,1,53.43776992424923,0
F,0.7932934314064848,0,7,OWN,30.50982069351289,debt_consolidation,7.766398650440684,2,1,6,1,1,8,0,0,82.56022483154845,1
A,0.8286860890255316,0,3,MORTGAGE,10.64927786749681,medical,11.446790223765603,1,1,1,1,1,8,0,1,23.874163503558357,1
C,0.5229676400229819,0,3,RENT,29.224799039564065,debt_consolidation,9.2167228098652,1,1,6,1,1,12,1,1,68.00036220606917,0
C,0.9908761103311196,0,5,MORTGAGE,9.773017916747904,home_improvement,14.827682690157818,0,0,0,1,0,9,0,1,98.82188535438684,0
B,0.3135753266504624,0,8,OWN,35.906593859342266,small_business,6.627547273034566,1,1,0,0,1,7,0,0,76.89143320959919,1
B,0.1438891053953793,0,5,RENT,9.708721476942296,home_improvement,8.943279462423506,1,1,3,1,1,8,0,1,86.64199675527419,1
C,0.5403688046365271,0,3,RENT,6.11589046040036,home_improvement,13.269262056432432,0,0,1,1,1,4,0,1,38.18682192302355,0
B,0.4593234825639322,0,5,RENT,5.283412565690449,home_improvement,2.808885534721937,0,1,2,1,1,8,0,1,99.38760528354324,0
D,0.8325044000323545,1,2,MORTGAGE,23.217288080794464,car,6.792456664025437,1,1,1,1,1,7,0,1,10.988876821963734,1
A,0.339422636959505,0,3,MORTGAGE,10.049116705875855,home_improvement,13.794501180078244,1,1,1,1,1,1,0,1,80.91308102382183,1
C,0.4550212490131142,0,8,MORTGAGE,18.563772591202568,medical,2.9073725213235946,1,0,2,1,1,5,0,1,60.286236747751246,1
D,0.3115507598176678,0,10,RENT,11.954913430962602,credit_card,5.783690903722894,1,1,2,1,1,10,0,0,53.05990202003269,0
B,0.8241922490172164,1,6,MORTGAGE,36.25111565535851,credit_card,9.136755781090176,2,1,0,1,1,6,0,1,81.79916426736925,1
D,0.6282593454211042,0,0,RENT,9.267604536469934,credit_card,12.747324220747204,1,1,0,0,1,11,0,1,54.40828167494162,0
D,0.7996436254828773,0,8,RENT,5.756995184633357,medical,14.39555473063962,0,1,2,1,1,11,0,0,83.25273397920276,0
D,0.3754160565449854,0,6,RENT,7.311571518495755,credit_card,6.129634071640988,1,1,1,1,1,15,0,1,28.18844359480741,0
B,0.2484910115264674,0,7,MORTGAGE,22.70295541386478,debt_consolidation,1.0054593844177078,0,1,3,1,1,6,0,1,25.982710503535124,0
E,0.180968860128126,0,0,MORTGAGE,39.21439431044112,credit_card,10.919873202481876,1,0,3,1,1,8,0,1,83.7105570141684,1
A,0.6881631779682501,0,4,RENT,30.93168794303287,medical,14.61706932519651,1,1,5,0,0,12,0,1,81.00550638481778,1
C,0.7946370994005744,1,3,OWN,32.085134025678336,credit_card,14.115040138216065,0,1,2,1,1,7,0,1,71.49995927252958,0
D,0.8071215822041985,1,5,RENT,16.91921564139141,credit_card,2.296659850657232,0,1,2,1,1,5,0,1,27.27027786748575,0
C,0.9688281741788054,0,10,OWN,20.205772831889703,debt_consolidation,12.550892437825642,1,0,1,1,1,14,0,1,73.20661394946659,1
B,0.8198923292202448,0,1,RENT,22.785674166367745,credit_card,9.299418633196495,0,1,2,1,0,8,0,1,39.06003268973925,0
D,0.1621854449486529,0,1,OWN,36.82482491692262,medical,9.403823817263,1,1,3,1,1,8,2,1,91.86903977993364,1
B,0.5147461745278282,0,2,MORTGAGE,37.46189523113672,small_business,12.424910237967667,0,1,4,1,1,6,0,1,65.82245106249431,0
E,0.4512322386141459,0,6,OWN,24.92688848384452,medical,1.772545122035567,1,1,2,1,1,10,0,0,79.48195885694922,1
C,0.8128629372491418,0,4,MORTGAGE,34.79927750289262,debt_consolidation,6.371594000673358,0,1,2,1,1,7,0,1,93.4457415200984,1
C,0.6457897867593566,0,2,RENT,13.536691786998135,medical,1.6214879749758713,1,1,1,0,1,14,0,0,92.99400338178194,1
C,0.2623290022874732,0,1,RENT,8.369034496636317,debt_consolidation,1.0796941554007995,0,1,0,1,1,14,0,1,30.55113184556833,0
C,0.3404506955436057,1,8,MORTGAGE,20.745345353366005,car,10.0348194227842,0,0,0,1,1,11,0,1,87.8143929052546,0
D,0.1245190619966817,0,7,OWN,16.840684723715455,medical,1.0357635789556925,0,0,1,1,1,5,0,1,90.88815477386215,0
B,0.3811577040688099,1,8,RENT,7.605623139263591,medical,1.956843262566752,0,1,3,0,1,6,0,1,96.06321865540464,0
C,0.5717373111603222,0,3,MORTGAGE,16.375573705602857,car,14.38905532546818,1,1,0,1,1,8,0,1,96.28219335482872,1
D,0.2900955315572276,0,2,RENT,10.381712624874016,credit_card,7.858185676411846,0,1,0,1,1,7,0,1,80.0545038212101,0
B,0.9158031559430244,1,6,MORTGAGE,20.750914155877187,debt_consolidation,4.593726835815394,2,1,0,1,1,3,0,1,18.41779978319988,1
F,0.1137267055335845,0,3,RENT,10.857567293423786,home_improvement,7.694577860221847,1,1,1,1,1,10,0,1,29.877922518939947,1
